order_id,store_id,to_user_distance,to_user_elevation,total_earning,created_at,taken
14823167,900004971,3.0809906984020086,42.118041992187955,5100,2017-09-15T23:45:45Z,1
14823408,900015423,2.1275442656676287,-22.57763671875,7000,2017-09-15T23:49:45Z,0
14823213,900004658,0.4203918115401082,14.373046875,4500,2017-09-15T23:52:45Z,0
14823477,900003684,2.971016068326286,-61.260375976562955,6200,2017-09-15T23:52:45Z,0
14823876,900006489,3.2461598043033524,46.622924804687955,6500,2017-09-16T00:16:45Z,1
14823962,900006491,1.5773144955999852,130.35119628906295,5500,2017-09-16T00:20:44Z,1
14823890,900007653,0.48481923976541486,-27.535766601562045,4500,2017-09-16T00:23:44Z,1
14824143,30000046,0.7009587167456078,45.932250976562045,5000,2017-09-16T00:33:44Z,1
14824224,900006491,0.9906436006591139,14.286376953125,4500,2017-09-16T00:38:44Z,1
14824434,900003684,2.1627727871370697,4.4440917968740905,5500,2017-09-16T00:57:44Z,1
14824534,900012742,0.1287048872336228,-1.4193115234370453,7000,2017-09-16T01:15:44Z,0
14825767,900006494,3.086370834636186,96.13232421875,7700,2017-09-16T06:16:43Z,1
14826636,900006877,0.23087504530664452,17.947143554687045,8500,2017-09-16T07:43:44Z,1
14826709,30000007,0.9104356245400073,126.05847167968705,6700,2017-09-16T07:36:44Z,1
14827029,30000136,2.0300448091569465,159.82434082031295,6500,2017-09-16T07:53:44Z,1
14827129,30000136,0.3705819305002282,21.05908203125,5500,2017-09-16T07:57:44Z,1
14827009,900014681,0.593566675939556,-9.219360351562955,5500,2017-09-16T07:57:44Z,1
14827235,900014514,1.225349157437659,45.256713867187955,6500,2017-09-16T08:02:44Z,1
14827171,900008653,1.5774573201118502,56.94799804687591,5500,2017-09-16T07:59:45Z,1
14827526,900006492,1.3327285869193384,-16.11181640625,5500,2017-09-16T08:13:45Z,1
14827830,900006494,3.735786233525058,16.488159179687045,5800,2017-09-16T08:24:44Z,1
14827918,900014511,1.1393566636508774,-43.461547851562045,4500,2017-09-16T08:33:45Z,1
14828265,900006494,1.7433377375314327,44.760375976562955,6500,2017-09-16T08:38:45Z,1
14828066,30000007,2.283901469061501,68.87414550781295,9500,2017-09-16T08:42:44Z,1
14828478,30000253,0.7145333560143138,-31.53393554687409,6500,2017-09-16T08:45:45Z,1
14828830,30000136,0.84593632383458,-24.134643554687045,5500,2017-09-16T08:56:45Z,1
14990121,900008437,1.2898968258951464,-47.375610351562955,6500,2017-09-18T17:28:48Z,0
14989949,900004941,0.44239483043410893,-53.323364257812955,5500,2017-09-18T17:31:50Z,1
14988971,900015225,2.5437197210371454,-22.09375,6500,2017-09-18T17:16:48Z,0
14990610,900009494,2.508322737084806,130.52038574218795,5800,2017-09-18T17:38:48Z,1
14990658,900011744,1.99497785883205,-28.851440429687955,9500,2017-09-18T17:38:48Z,1
14991099,900009648,1.7300805442235192,86.38037109375,5500,2017-09-18T17:47:50Z,1
14991095,900003714,0.6060620919930961,-24.672485351562955,5500,2017-09-18T17:47:50Z,1
14990552,900006874,0.601195919572743,-6.649780273437045,5500,2017-09-18T17:47:50Z,1
14990107,30000170,2.1624016528894945,22.4248046875,6000,2017-09-18T17:48:49Z,0
14991233,30000063,2.1759300259512195,156.48791503906295,6500,2017-09-18T17:49:49Z,1
14991282,900006489,1.0336045786579453,16.964965820312045,5500,2017-09-18T17:50:49Z,1
14990778,900003714,2.040376694571652,-57.624877929687955,5500,2017-09-18T17:51:51Z,1
14991239,900008201,1.9858420662830825,166.69812011718795,5500,2017-09-18T17:54:50Z,1
14991371,900012456,1.3816335992175566,41.445922851562955,3500,2017-09-18T17:57:50Z,1
14991450,900010740,1.0212803634741394,-21.342651367187045,6500,2017-09-18T17:59:51Z,1
14991885,900015402,0.7020478907582282,41.998657226562955,5500,2017-09-18T18:01:49Z,1
14991854,900003684,0.35939367430575436,40.181274414062045,8100,2017-09-18T18:01:49Z,1
14992029,900015423,1.4569637288564612,47.694213867187955,5000,2017-09-18T18:02:50Z,1
14992213,900010559,0.9072505341451408,-40.822143554687955,5500,2017-09-18T18:06:51Z,1
14992107,900011191,1.6179854072165567,-39.75122070312409,5500,2017-09-18T18:14:51Z,1
14992807,900013177,2.0077142358160742,159.17883300781295,6500,2017-09-18T18:18:51Z,1
14992957,900008202,1.9414579063665627,2.2370605468759095,4500,2017-09-18T18:18:51Z,1
14993309,900011216,1.5244481601274678,33.150512695312045,5500,2017-09-18T18:23:49Z,1
14993374,900005727,0.4460216197762171,52.194946289062955,6000,2017-09-18T18:25:49Z,1
14992928,900013042,1.762270921473368,182.45715332031295,6500,2017-09-18T18:29:50Z,1
14993744,900012734,0.525696580641454,-73.5107421875,5500,2017-09-18T18:31:52Z,1
14993687,30000019,0.8854147203612219,87.415283203125,6500,2017-09-18T18:35:51Z,1
14994153,900009648,2.349453203956081,28.00024414062591,5500,2017-09-18T18:35:51Z,1
14993860,900015798,0.4407948084325192,16.530395507812045,6500,2017-09-18T18:37:51Z,1
14993450,900014746,0.8536785228265764,-27.43896484375,5500,2017-09-18T18:37:51Z,1
14993879,900015477,1.218997931597999,-37.006591796875,5500,2017-09-18T18:38:51Z,1
14994515,30000020,1.9832260947299705,-100.29833984375,6500,2017-09-18T18:40:51Z,1
14994173,900007722,1.0807223249225264,5.74658203125,4500,2017-09-18T18:41:52Z,1
14994681,900006911,1.0859150198963436,-14.825317382812045,7500,2017-09-18T18:42:51Z,1
14994846,30000063,0.9453695627757135,-27.857543945312045,6500,2017-09-18T18:43:51Z,1
15028746,900002516,0.2358041258061735,0.363037109375,3200,2017-09-19T14:21:49Z,0
15028731,30000020,1.161530727464291,-16.088256835937955,4200,2017-09-19T14:25:50Z,1
15029194,900012792,0.5841233602479038,-41.46801757812591,3200,2017-09-19T14:27:49Z,1
15029488,900008543,1.034305786095359,-21.39135742187409,5500,2017-09-19T14:28:50Z,1
15029547,900010559,0.5297341239300245,-35.37158203125,4200,2017-09-19T14:29:50Z,1
15027155,900014679,0.9107458147494119,-26.327758789062045,5100,2017-09-19T13:52:51Z,0
15029591,900007608,2.1561562659972666,168.15710449218705,4500,2017-09-19T14:30:49Z,1
15029280,30000308,0.10108449441449363,-4.601318359375,3200,2017-09-19T14:35:51Z,1
15030331,900006489,1.471234431694852,43.878295898437955,5500,2017-09-19T14:41:49Z,1
15030175,30000301,1.8275163304877153,-206.5842285156241,4200,2017-09-19T14:43:50Z,1
15029776,900010458,0.7931190824401635,27.052734375,6500,2017-09-19T14:43:50Z,1
15030492,900010735,0.9196704761368796,-48.5068359375,3700,2017-09-19T14:44:50Z,1
15029898,30000020,2.314730139384631,-96.67651367187591,6600,2017-09-19T14:44:50Z,1
15029944,900005636,0.5693361733886699,-15.549560546875,5500,2017-09-19T14:45:51Z,1
15030582,900011330,1.4191735865531165,8.71044921875,4200,2017-09-19T14:46:50Z,1
15030041,30000019,2.6717339058111245,-92.29772949218795,4300,2017-09-19T14:47:51Z,0
15030649,900011744,0.5236581565203547,12.891479492187045,4500,2017-09-19T14:47:51Z,1
15030049,900012474,0.20632760766888042,-13.48974609375,4200,2017-09-19T14:47:51Z,0
15030837,900006491,2.154735287729038,152.91418457031295,6000,2017-09-19T14:50:51Z,1
15030801,900014680,1.4476393964740655,98.66931152343705,5300,2017-09-19T14:50:51Z,1
15031037,30000253,1.3616422354476387,20.869750976562955,3700,2017-09-19T14:53:49Z,0
15030129,900005727,2.08215855189077,105.35009765625,3200,2017-09-19T14:54:50Z,1
15031038,900011760,1.8405849273776256,110.6083984375,6500,2017-09-19T14:54:50Z,1
15030812,830000081,2.2934852278971767,-0.955322265625,4200,2017-09-19T14:55:50Z,0
15030311,900005635,1.784272893534337,-12.20068359375,3200,2017-09-19T14:55:50Z,1
15030557,30000019,1.1064821030351584,-62.103637695312045,4200,2017-09-19T14:55:50Z,1
15030829,900004621,0.8556676996521841,15.064331054687045,5000,2017-09-19T14:55:50Z,1
15031097,900015423,0.634815770412409,-20.646606445312045,4500,2017-09-19T14:56:51Z,1
15031407,900009494,3.2187507464502767,-136.33605957031205,6400,2017-09-19T15:01:49Z,1
15031402,900009494,1.4509999711781267,288.018798828125,5700,2017-09-19T15:01:49Z,0
15031362,900006861,1.5524918661262375,-43.891845703125,5500,2017-09-19T15:03:50Z,1
15030416,900003712,0.2828493877738838,-11.951049804687955,4500,2017-09-19T15:03:50Z,1
15031236,30000322,2.0544901930749853,129.94970703125,3200,2017-09-19T15:03:50Z,1
15031285,30000308,1.7494051455980983,-11.919677734375,3200,2017-09-19T15:03:50Z,1
15031669,900006861,2.788524299138651,-28.63525390625,5900,2017-09-19T15:05:51Z,1
15031721,900005727,0.8541030846573747,-8.946655273437045,4200,2017-09-19T15:06:50Z,1
15030002,900004089,2.022091100676542,13.925659179687045,4500,2017-09-19T15:06:50Z,1
15031724,900005727,1.662254742188034,133.5966796875,3200,2017-09-19T15:06:50Z,1
15031784,900008201,1.154867989618527,-20.13623046875,4500,2017-09-19T15:13:50Z,1
15031340,900008569,1.9246690613035486,-24.765258789062955,5000,2017-09-19T15:14:49Z,1
15032198,900010254,0.3767709534624976,-10.52685546875,6500,2017-09-19T15:15:51Z,1
15032046,900010760,1.65782273800454,-8.12646484375,4200,2017-09-19T15:16:49Z,1
15032314,30000253,1.5180977820732644,124.5322265625,4200,2017-09-19T15:17:49Z,0
15032051,900012514,0.9414529646746856,23.21020507812591,3700,2017-09-19T15:18:49Z,1
15032179,900007197,3.3061481857739974,-257.66027832031205,4300,2017-09-19T15:20:50Z,0
15032508,900009494,0.8800136790811968,132.80822753906205,4700,2017-09-19T15:21:49Z,0
15032259,900012602,2.0801679693962996,-31.013427734375,6500,2017-09-19T15:26:50Z,1
15032809,900005727,1.8821065626261395,162.2297363281259,4700,2017-09-19T15:26:50Z,0
15032872,900002700,1.0532198176844143,6.6203613281259095,6500,2017-09-19T15:28:49Z,1
15032900,900006881,2.098211247217618,-3.51708984375,4500,2017-09-19T15:29:50Z,1
15031450,900010567,0.3632071258520231,-9.326293945312045,4500,2017-09-19T15:29:50Z,1
15032212,900006038,1.3648568359396864,24.413696289062045,3200,2017-09-19T15:30:50Z,1
15033102,900002150,1.1711606731545265,30.051513671875,4700,2017-09-19T15:32:50Z,1
15033268,900005727,0.7198211721656994,69.68444824218795,4700,2017-09-19T15:36:49Z,0
15033322,30000003,0.7217029943613437,90.034912109375,5200,2017-09-19T15:43:49Z,1
15290682,900006491,1.6650686527232783,137.4384765625,11550,2017-09-24T03:48:48Z,1
15290712,900006491,1.2329355061810405,32.979614257812955,8200,2017-09-24T03:55:48Z,1
15290719,900006490,1.8573685399519386,-22.81396484375,12200,2017-09-24T04:03:48Z,0
15290830,900006491,3.068097417021069,111.01025390625,9700,2017-09-24T04:23:48Z,1
15290858,900006490,1.3690740454604122,40.146362304687955,13200,2017-09-24T04:32:47Z,0
15291025,900015414,1.1786765567287494,-13.755981445312045,6000,2017-09-24T05:33:47Z,0
15291145,900015309,1.6196981803984654,-35.08154296875,7500,2017-09-24T06:31:47Z,1
15291647,30000136,1.380774082466112,172.34289550781295,8500,2017-09-24T07:21:48Z,1
15291856,900006492,2.584247749940532,181.441162109375,8950,2017-09-24T07:39:48Z,1
15292057,30000136,1.6429983143987268,-74.18103027343705,6500,2017-09-24T07:57:48Z,1
15292274,30000007,2.511452511496602,82.81677246093705,9200,2017-09-24T08:10:48Z,1
15292269,900008653,0.8003956021086155,4.446899414062955,8000,2017-09-24T08:09:49Z,1
15292036,900006877,0.7713680740182745,44.479614257812045,5500,2017-09-24T08:11:49Z,1
15292290,900006493,1.524007774430158,-25.4580078125,8500,2017-09-24T08:10:48Z,1
15292048,900006877,1.2467415278675453,-53.086059570312955,5500,2017-09-24T08:12:49Z,1
15292257,900006894,2.227710458978488,-57.8173828125,8500,2017-09-24T08:15:49Z,1
15292359,900009517,0.6001308655193016,-3.7542724609379547,8500,2017-09-24T08:15:49Z,1
15292813,900006493,2.445403686746253,1.6910400390620453,9000,2017-09-24T08:35:49Z,1
15292868,900014680,0.8434544269135281,3.6273193359370453,8500,2017-09-24T08:45:49Z,1
15293083,30000136,0.7495914878826072,-16.701416015625,7000,2017-09-24T08:49:50Z,1
15292963,900006894,0.9705787268079705,-89.17639160156205,6500,2017-09-24T08:48:51Z,1
15293161,900014519,0.0660414390268635,2.5396728515629547,7500,2017-09-24T08:53:49Z,0
15293204,900014514,0.6143343261668779,7.819213867187955,6500,2017-09-24T08:55:49Z,1
15293152,30000322,2.3116616313332425,204.9636230468741,8500,2017-09-24T08:57:50Z,1
15293339,900006894,1.208761309631922,-82.96337890625,8000,2017-09-24T09:00:49Z,1
15293406,900006494,1.4174000852537247,170.89953613281295,9500,2017-09-24T09:01:49Z,1
15293068,900006877,1.5704030370572952,-172.14990234375,7500,2017-09-24T09:03:50Z,1
15293200,900006877,0.6189106082663164,-68.203125,7500,2017-09-24T09:09:49Z,1
15293666,900016069,1.7601726577941226,115.03674316406205,11000,2017-09-24T09:17:50Z,1
15293800,900016040,0.07626689343408345,2.7999267578129547,7500,2017-09-24T09:17:50Z,1
15293864,900003684,1.5618184415983858,248.1452636718741,9800,2017-09-24T09:22:51Z,1
15293845,900012310,3.1862832548789495,-20.765991210937955,16700,2017-09-24T09:25:49Z,1
15294379,900007441,3.5270730171304785,185.24853515625,10150,2017-09-24T09:34:50Z,0
15294303,30000136,0.7737362877668301,87.47155761718705,12500,2017-09-24T09:33:51Z,1
15293776,900006894,0.6884689547748409,-57.775268554687045,7500,2017-09-24T09:37:50Z,1
15293888,900006877,1.6041361031804118,-22.508666992187955,8500,2017-09-24T09:38:50Z,1
15294237,900014515,1.6687425996480016,68.15979003906205,7500,2017-09-24T09:42:50Z,1
15294046,900013764,0.47444916561703243,53.150512695312955,9500,2017-09-24T09:42:50Z,1
15294674,900006494,1.5975064737894162,40.30615234375,8500,2017-09-24T09:43:50Z,1
15326978,900010761,1.7102757514115303,-119.93371582031205,5000,2017-09-24T17:00:57Z,1
15326479,900012514,0.9360087635936615,40.834106445312955,5000,2017-09-24T16:57:57Z,1
15326990,900010714,0.41694411977476137,-0.692626953125,6500,2017-09-24T17:00:57Z,1
15326970,900011216,1.7975338265885765,13.405517578125,6500,2017-09-24T16:59:59Z,1
15324559,900002516,1.5077506650174952,83.691162109375,5500,2017-09-24T16:29:59Z,1
15324648,900016209,2.304090760299152,55.59521484375,6500,2017-09-24T16:24:58Z,0
15326261,900010678,0.06060557270947596,-0.8707275390620453,5500,2017-09-24T17:00:57Z,1
15326907,900006881,0.9100774911680233,-10.452026367187955,4500,2017-09-24T16:59:59Z,1
15326662,900002516,1.323123843669628,22.501220703125,5500,2017-09-24T17:01:59Z,1
15324684,900013024,0.4034442408983617,40.048583984375,7500,2017-09-24T16:26:04Z,0
15327054,30000301,2.2498753594992906,-183.30676269531205,6700,2017-09-24T17:01:59Z,1
